longitude,latitude
-84.9,39.4
-84.9,39.3
-86.2,41.1
-86.4,41.1
-86.3,41.1
-87.5,39.3
-87.4,39.7
-87.6,38.0
-86.9,39.0
-85.9,39.9
-86.0,40.0
-86.2,40.0
-85.8,39.8
-85.7,39.8
-85.7,39.7
-85.9,39.8
-86.2,38.2
-86.2,38.0
-86.2,40.4
-85.4,41.0
-85.6,40.9
-85.9,39.0
-87.2,40.9
-87.5,38.1
-86.0,40.3
-86.8,40.4
-86.9,40.5
-86.8,40.3
-85.0,41.7
-85.0,41.5
-87.1,37.9
-85.8,39.5
-85.9,39.6
-85.9,39.5
-86.3,41.6
-86.1,41.7
-85.0,40.2
-86.6,41.0
-87.9,38.2
-87.9,37.9
-88.0,37.8
-87.0,41.5
-87.2,41.4
-87.4,40.9
-87.3,40.9
-87.4,41.2
-86.3,39.6
-86.4,39.4
-86.4,39.5
-86.9,40.0
-86.1,40.7
-86.8,38.7
-86.3,41.3
-86.3,41.4
-87.2,41.2
-85.0,40.4
-86.2,39.6
-86.0,39.4
-87.5,38.8
-87.6,38.5
-85.8,41.3
-85.8,41.2
-85.9,41.3
-86.3,39.8
-86.0,39.8
-87.4,41.3
-87.5,41.4
-86.1,39.7
-86.2,39.7
-86.0,39.9
-86.2,39.9
-85.6,40.1
-85.7,40.0
-85.8,40.3
-85.7,40.1
-87.3,41.3
-87.2,41.6
-86.6,41.6
-86.8,41.6
-91.1,43.2
-96.3,42.2
-92.0,43.2
-91.7,41.5
-93.5,41.4
-92.4,41.0
-92.2,40.9
-94.4,41.1
-92.7,42.1
-92.6,42.0
-93.6,42.0
-93.6,42.2
-93.3,42.2
-90.7,41.7
-90.6,41.6
-95.8,41.2
-95.3,41.5
-93.6,41.6
-93.5,41.6
-93.7,41.7
-96.2,42.8
-91.3,41.6
-90.9,41.4
-91.0,41.6
-90.8,41.5
-95.2,41.0
-91.2,41.2
-91.3,41.3
-91.6,42.0
-91.4,42.2
-91.8,42.1
-91.4,41.9
-91.7,41.9
-91.2,40.7
-91.3,40.7
-91.4,40.5
-91.5,41.7
-91.6,41.7
-92.1,41.8
-92.0,41.7
-92.2,41.8
-95.7,41.7
-95.8,40.7
-95.7,40.6
-92.0,43.1
-90.7,42.6
-93.9,40.6
-93.8,41.8
-94.1,41.8
-94.2,41.6
-95.4,42.2
-90.5,42.0
-91.2,43.0
-95.2,43.1
-95.6,42.7
-93.2,43.1
-93.2,43.2
-91.3,41.7
-95.1,41.9
-92.6,42.6
-91.9,42.5
-92.0,42.5
-92.3,42.4
-92.5,42.6
-92.4,42.5
-92.3,42.5
-95.3,37.4
-97.3,37.6
-95.4,39.1
-95.0,38.5
-94.9,38.5
-96.6,39.8
-96.7,40.0
-98.0,37.9
-98.8,38.4
-97.3,37.7
-94.7,37.8
-95.7,37.5
-94.8,38.9
-97.5,38.0
-95.7,37.4
-97.4,37.4
-94.7,39.0
-96.1,39.2
-97.5,38.2
-97.0,37.7
-95.6,37.0
-97.1,37.7
-97.1,37.6
-97.6,38.8
-97.6,38.9
-97.5,38.9
-97.4,38.9
-94.7,37.4
-96.2,38.4
-97.5,37.6
-97.0,39.0
-97.2,38.9
-97.1,38.9
-95.3,39.0
-97.9,38.8
-97.4,38.1
-95.9,39.1
-94.9,39.4
-95.1,39.3
-97.7,38.9
-99.3,38.9
-99.2,38.5
-99.2,38.4
-99.6,38.9
-96.5,38.4
-94.7,37.0
-94.7,37.1
-100.9,37.1
-100.9,37.0
-95.7,39.1
-95.7,38.9
-97.4,37.6
-97.2,37.9
-95.7,39.0
-96.5,39.2
-97.9,39.0
-99.0,39.2
-95.5,38.6
-97.7,38.8
-95.4,37.6
-95.2,37.5
-100.1,37.7
-97.8,38.8
-95.1,38.6
-95.3,38.6
-95.5,39.1
-96.8,39.1
-94.8,39.2
-94.7,39.1
-95.5,37.6
-98.1,39.5
-99.0,38.5
-95.3,38.3
-95.1,38.4
-97.4,37.9
-95.2,37.6
-95.4,37.7
-84.2,38.0
-84.3,37.9
-87.0,37.9
-87.3,37.7
-84.6,38.0
-84.5,38.1
-84.6,38.1
-82.8,37.7
-82.7,37.4
-85.6,38.1
-82.8,37.6
-82.8,37.4
-82.8,37.5
-82.7,37.6
-82.9,37.6
-82.7,37.7
-88.9,36.5
-88.5,36.9
-88.6,36.7
-84.7,38.2
-85.1,37.9
-86.5,36.9
-87.9,37.6
-85.2,38.6
-85.4,38.0
-85.3,38.1
-85.3,38.2
-84.5,38.3
-84.6,38.2
-83.4,38.3
-84.6,37.1
-82.2,37.6
-82.3,37.7
-82.4,37.6
-84.9,38.0
-85.0,38.1
-84.8,38.0
-82.9,38.5
-82.8,38.4
-83.7,36.8
-83.8,36.6
-84.4,38.8
-84.3,38.7
-83.9,38.4
-85.6,37.7
-84.7,39.0
-84.6,39.0
-82.7,38.3
-82.9,38.7
-86.9,37.9
-83.9,38.1
-84.0,38.0
-84.7,37.8
-84.9,37.8
-82.5,37.8
-82.4,37.8
-88.3,36.9
-85.4,37.5
-84.3,37.6
-88.6,37.1
-86.7,36.9
-84.6,37.4
-84.7,37.5
-83.2,38.6
-83.3,38.5
