longitude,latitude
-71.3,42.9
-72.2,43.6
-71.7,43.8
-71.0,42.9
-71.2,43.1
-71.3,43.5
-71.6,44.5
-72.4,43.4
-72.2,43.3
-71.2,43.5
-71.8,43.6
-71.4,43.0
-71.4,44.1
-72.0,43.3
-71.9,43.3
-71.8,43.4
-71.3,43.2
-74.7,39.7
-74.9,39.6
-74.4,39.5
-74.5,40.0
-74.8,39.2
-74.7,39.3
-75.0,39.3
-75.1,39.3
-75.1,39.5
-75.1,39.7
-75.2,39.7
-75.0,39.7
-75.0,40.6
-74.2,40.2
-75.4,39.7
-74.7,41.1
-74.7,41.0
-74.9,40.8
-74.6,41.0
-74.5,40.1
-74.3,40.1
-74.4,40.1
-106.5,35.1
-104.3,32.4
-104.2,32.4
-106.5,35.3
-106.1,35.9
-106.1,36.1
-106.9,32.3
-75.9,42.5
-76.8,42.3
-74.8,42.1
-75.0,42.0
-75.2,42.1
-75.4,42.2
-75.1,42.3
-76.9,42.1
-73.7,41.6
-78.9,42.9
-78.7,42.5
-73.8,44.3
-73.4,44.4
-74.2,44.0
-74.7,45.0
-79.2,42.1
-74.4,42.4
-75.6,44.0
-76.3,43.8
-76.7,42.8
-76.7,42.7
-76.5,42.9
-76.7,43.0
-78.7,42.2
-78.9,42.1
-78.4,42.2
-76.0,42.2
-75.4,43.9
-77.6,42.8
-77.9,43.0
-75.6,42.8
-75.9,42.0
-77.7,43.0
-74.3,42.9
-77.8,42.5
-75.5,42.4
-75.5,42.2
-73.4,44.8
-73.4,44.7
-73.7,42.4
-73.7,42.3
-75.6,42.6
-73.8,42.1
-76.2,42.7
-74.1,41.2
-75.0,44.9
-74.9,44.9
-73.8,43.0
-73.7,43.1
-73.8,43.3
-74.1,42.9
-74.4,42.5
-77.2,42.5
-77.7,42.4
-77.3,42.2
-72.0,41.1
-74.8,41.4
-74.8,41.7
-74.6,41.8
-74.7,41.7
-76.6,42.2
-76.4,42.6
-76.4,42.5
-76.7,42.3
-74.2,41.6
-73.3,43.2
-73.4,43.0
-73.7,41.3
-73.6,41.3
-77.2,42.7
-79.0,43.1
-76.1,43.2
-76.3,43.2
-77.4,42.8
-74.2,41.5
-78.1,43.4
-76.4,43.3
-74.8,42.6
-75.1,42.6
-73.6,41.4
-73.6,41.5
-73.3,42.9
-76.7,35.6
-76.9,35.4
-81.5,36.3
-81.4,36.4
-81.5,36.5
-77.5,34.9
-77.3,34.8
-76.3,36.4
-78.1,34.5
-77.7,34.6
-76.3,36.1
-76.4,36.3
-77.2,35.5
-77.5,35.5
-79.8,35.7
-79.0,34.4
-82.2,35.4
-80.1,35.2
-76.3,36.0
-78.3,35.8
-78.4,35.8
-78.2,35.3
-78.0,35.8
-96.3,32.6
-77.2,36.1
-76.8,35.9
-78.3,34.5
-78.8,34.8
-78.5,34.6
-78.5,34.1
-78.1,34.1
-81.5,35.9
-81.7,36.0
-81.0,35.6
-76.7,36.1
-77.1,35.3
-77.1,35.0
-76.0,36.3
-80.3,35.6
-80.2,36.0
-77.7,34.8
-77.6,35.5
