longitude,latitude
-77.0,42.3
-76.1,44.0
-79.3,42.2
-79.4,42.4
-74.2,43.1
-73.8,44.2
-73.5,42.8
-73.5,44.1
-74.1,44.0
-74.9,43.4
-76.8,43.2
-79.5,36.1
-81.4,36.5
-81.4,35.8
-75.9,36.5
-83.9,35.3
-79.7,36.2
-80.0,36.1
-82.5,35.4
-80.8,35.8
-80.4,35.5
-80.2,35.4
-82.8,35.1
-76.4,35.9
-81.6,36.2
-81.8,36.3
-81.2,36.1
-83.2,35.3
-79.3,36.1
-80.1,35.0
-78.8,34.5
-78.7,34.2
-80.2,35.7
-80.7,35.1
-79.1,36.4
-80.4,36.2
-80.0,36.2
-81.5,35.8
-83.4,35.2
-100.3,46.3
-97.5,48.1
-98.1,46.1
-96.7,46.3
-98.1,47.5
-97.1,48.0
-83.3,39.0
-83.9,40.1
-81.9,41.4
-83.0,40.0
-82.3,38.8
-84.7,39.2
-82.1,40.5
-82.8,39.2
-82.6,40.3
-81.9,41.3
-83.5,39.9
-80.6,41.0
-80.9,41.1
-84.1,39.8
-83.1,39.2
-83.5,41.4
-83.6,39.5
-84.5,40.0
-81.5,41.3
-83.3,40.8
-84.0,39.7
-99.4,35.4
-97.4,35.1
-94.6,35.1
-97.4,35.7
-98.5,36.3
-95.8,34.7
-95.7,36.1
-95.5,36.0
-95.8,36.0
-97.6,34.8
-97.4,34.8
-97.1,35.4
-96.7,35.8
-94.5,35.3
-95.1,36.5
-95.2,36.3
-95.1,36.4
-95.2,36.4
-95.9,36.5
-97.0,36.7
-94.9,36.5
-95.0,36.6
-94.7,36.6
-95.6,36.7
-98.9,34.6
-97.6,35.6
-97.3,35.4
-95.9,36.0
-123.4,45.9
-124.2,43.1
-124.2,42.1
-121.4,43.9
-123.0,44.7
-123.9,45.4
-118.8,45.7
-121.1,45.5
-123.2,45.7
-121.9,45.4
-123.1,43.8
-77.1,39.8
-75.8,40.1
-76.6,40.2
-79.1,40.6
-75.4,40.5
-78.7,41.9
-75.3,40.2
-76.3,39.8
-75.7,41.5
-79.9,42.2
-77.7,39.8
-77.2,39.7
-78.3,40.0
-80.4,42.0
-76.7,41.6
-78.5,40.6
-75.6,41.0
-78.7,40.9
-79.1,41.3
-75.6,40.7
-76.0,41.1
-75.4,41.2
-75.1,41.1
-75.5,40.9
-75.6,41.1
-75.3,40.7
-76.6,40.9
-77.0,40.6
-75.9,40.7
-79.1,39.7
-76.6,41.4
-78.9,40.9
-75.8,39.9
-79.3,41.1
-79.3,41.8
-71.7,42.0
-80.8,32.5
-80.3,32.7
-80.6,33.2
-82.3,34.8
-82.6,35.1
-79.2,33.9
-81.3,34.1
-81.4,33.8
-79.4,34.2
-82.8,35.0
-81.0,34.1
-79.7,33.8
-81.1,34.9
-81.4,34.1
-80.3,32.6
-97.1,44.9
-98.0,43.6
-99.9,43.9
-103.1,44.1
-103.0,44.1
-103.9,44.5
-97.3,44.9
-96.9,43.9
-96.7,45.7
-100.6,44.3
-103.2,44.1
-82.2,36.4
-86.1,35.5
-85.1,35.0
-87.5,35.7
-85.5,35.2
-87.2,35.5
-86.8,36.5
-86.9,36.5
-86.3,35.8
-82.6,36.6
-86.0,36.2
-86.6,36.5
-86.2,35.4
-84.1,35.8
-89.2,35.8
-84.2,35.9
-84.0,36.0
-99.0,29.8
-97.4,31.1
-97.3,31.1
-98.6,29.3
-97.7,29.9
-96.4,28.6
-96.3,28.6
-96.5,28.4
-94.4,29.7
-96.7,29.8
-96.8,29.7
-102.5,36.1
-95.8,29.3
-97.9,29.8
-100.2,31.6
-94.4,30.3
-98.0,29.9
-98.3,26.1
-102.4,33.7
-102.2,33.8
-97.6,32.4
-96.3,28.9
-98.5,30.0
-98.7,29.8
-95.5,33.7
-94.6,30.2
-94.3,32.8
-94.1,32.9
-98.8,29.7
-95.5,30.5
-93.8,30.7
-97.6,32.6
-101.8,35.3
-96.4,32.9
-97.3,32.6
-96.8,28.8
-97.1,28.9
-95.5,30.7
-96.2,29.2
-96.1,29.2
-98.3,34.1
-98.5,28.9
-96.2,30.0
-96.3,29.9
-96.3,29.8
-98.3,30.1
-97.2,33.2
-96.8,29.8
-99.9,33.2
-98.0,31.0
-96.8,30.2
-101.8,33.4
-94.2,30.9
-94.5,30.9
-94.4,30.7
-95.6,32.6
-95.4,30.6
-96.1,30.1
-94.2,31.0
-94.0,31.0
-96.8,28.4
-97.8,29.3
-95.9,30.3
-96.1,30.7
-96.3,32.3
-96.6,33.1
-95.4,29.3
-95.8,29.2
-95.9,28.8
-95.8,29.0
-97.4,27.6
-96.8,28.3
-97.4,28.4
-96.9,28.5
-97.3,28.0
-111.8,40.6
-73.3,44.3
-73.1,44.0
-73.2,44.6
-72.9,44.7
-72.5,43.9
-72.4,44.0
-72.6,44.1
-73.1,43.8
-73.0,43.6
-73.3,44.8
-79.7,37.8
-79.9,37.4
-82.0,37.4
-79.3,37.3
-79.3,37.1
-78.9,37.1
-78.0,39.1
-77.7,37.6
-77.5,38.9
-78.3,38.5
-76.5,37.5
-78.7,37.8
-78.5,38.5
-79.4,36.7
-77.4,38.7
-80.8,37.1
-77.5,38.5
-76.9,37.1
-82.0,36.7
-82.1,36.6
-81.7,36.8
-80.0,37.4
-79.9,37.2
-77.7,37.3
-77.1,36.7
-120.4,47.4
-122.9,46.3
-119.3,46.4
-124.2,47.1
-123.2,47.0
-123.6,47.0
-122.8,47.6
-122.5,47.7
-122.7,47.7
-123.1,47.4
-119.4,48.7
-123.8,46.4
-117.3,48.5
-117.1,48.2
-122.8,46.9
-123.6,46.3
-122.7,48.7
-122.7,48.9
-122.3,49.0
-122.7,48.3
-81.7,38.1
-80.6,39.4
-79.2,39.1
-81.8,39.0
-78.0,39.3
-80.2,39.5
-81.3,39.0
-78.4,39.3
-81.8,37.9
-89.8,44.0
-89.2,43.1
-89.5,43.1
-88.5,43.7
-89.4,42.7
-88.4,45.7
-88.5,44.3
-90.4,45.9
-88.1,42.8
-90.5,43.3
-92.4,45.0
-88.7,44.7
-90.7,43.5
-88.4,42.6
-88.4,43.1
-88.1,42.9
-89.9,44.3
-88.4,44.2
-91.3,46.3
-89.6,44.5
-89.4,45.8
-88.1,44.1
-89.4,43.0
-87.6,44.2
-92.5,44.9
-92.6,45.2
-92.6,45.0
-92.4,45.1
-91.3,44.4
-91.4,44.3
-89.8,44.4
-106.8,41.4
-106.4,42.8
-108.4,43.0
-67.0,18.3
-66.9,18.3
-67.0,18.1
-66.7,18.0
-66.7,18.1
-85.7,33.5
-85.7,34.5
-85.8,34.4
-86.1,33.9
-87.8,32.8
-86.0,34.7
-86.6,33.5
-86.8,33.8
-87.1,33.6
-86.9,35.0
-86.5,32.3
-86.7,34.8
-86.7,34.9
-86.5,34.6
-88.3,30.8
-88.2,30.8
-86.2,32.3
-86.4,33.7
-86.4,33.3
-86.6,33.4
-86.4,33.4
-86.2,33.6
-86.2,33.5
